,train_netrmse,test_rmse,test_mape,train_rmse,val_rmse,train_mape,val_mape,train_diff,val_diff,DropoutProp,activationFunction,batchSize,epochSize,exec_time,hiddenLayers,hiddenNodes,l1Penalty,learningRate,loss,optimizer,standardizationType,status,timeWindow,useHoliday,useWeekday,weightInit
6616,0.137153732129,15871.0466704,0.182297172154,9131.26577903,12540.1864821,0.0838904884016,0.109099343383,-0.0122889373885,-0.045743105146,0.0123946081792,sigmoid,34,30,147.67659688,1,285,7.0296375796e-08,0.00129990232136,12540.1864821,adam,zscore,ok,48,False,True,zero
6116,0.13291311452,15760.7500313,0.181567998265,8954.25089208,12540.5852642,0.0829403217953,0.109918466462,-0.0159248224347,-0.0475208124341,0.00412176592991,sigmoid,36,31,206.668771982,1,270,1.1207448537e-07,0.00107207486838,12540.5852642,adam,zscore,ok,76,False,True,normal
764,0.147351795992,15284.4539137,0.180247306571,9435.66549041,12541.1848449,0.0880509244504,0.113471305106,-0.00346380066907,-0.0292295158879,0.0046316440981,sigmoid,73,37,145.859744072,1,90,5.07469838363e-08,0.0283554928806,12541.1848449,adam,zscore,ok,195,True,True,glorot_uniform
3708,0.00410486129255,15722.6233736,0.180628578496,9356.23423056,12541.2931744,0.088864352225,0.110371752905,0.00345638424631,-0.0460903232351,0.0126972078675,sigmoid,39,19,69.2403609753,1,230,2.03344264055e-08,0.00204560611331,12541.2931744,adam,minmax,ok,45,True,True,normal
9727,0.131413333663,16080.7366382,0.188412749173,9023.67023704,12541.7910622,0.0845337621339,0.115237327765,0.00284343711433,-0.0258536825261,0.0170342034854,sigmoid,32,30,150.121278048,1,300,2.54185141786e-08,0.00357921544519,12541.7910622,adam,zscore,ok,42,False,False,normal
3643,0.00382024113172,15608.162218,0.18219341794,9475.8033344,12542.290966,0.0894150314308,0.110579146532,0.00391988478445,-0.0401805973316,0.0127478767193,sigmoid,8,17,172.717288017,1,250,1.54008800935e-08,0.00190531141571,12542.290966,adam,minmax,ok,35,True,True,normal
2903,0.183448315939,15345.7376343,0.179259191092,8814.84450805,12542.3356583,0.0835721422608,0.110398223534,-0.00685515058562,-0.0415687957915,0.110866845696,sigmoid,36,28,139.099917173,1,290,2.77831360665e-06,0.00266766415108,12542.3356583,adam,zscore,ok,24,True,True,lecun_uniform
10034,0.202589686339,15284.7201544,0.178611020989,9332.81736584,12543.1099083,0.0881559221054,0.110428049143,-0.000375938994121,-0.0357020104274,0.00895418618517,sigmoid,41,28,145.746608973,1,300,4.74668221803e-06,0.00185451143808,12543.1099083,adam,zscore,ok,55,False,True,normal
462,0.150514774989,15417.7570598,0.184172485742,9406.54500214,12543.2602173,0.0882300194912,0.114390803851,0.00223159743215,-0.0299488776771,0.0507832429827,sigmoid,52,36,150.616444111,1,115,1.27680099174e-08,0.00350155260016,12543.2602173,adam,zscore,ok,153,True,False,glorot_uniform
502,0.156992877356,15049.4940827,0.184027123233,9891.63546027,12543.4246934,0.0934944128837,0.115579292981,0.00866343793884,-0.0231698348545,0.00484759020898,sigmoid,55,31,92.275949955,1,40,3.74288251641e-08,0.00380460113602,12543.4246934,adam,zscore,ok,140,True,True,glorot_uniform
3433,0.00419908013509,15572.5719128,0.181174268955,9284.97258016,12543.7536064,0.0886230659556,0.114948472682,-0.00777034513137,-0.0372488361586,0.0135190720749,relu,20,29,173.702220917,1,250,2.9498947594e-08,0.00242445082817,12543.7536064,adam,minmax,ok,69,True,True,normal
3225,0.00449634937672,15311.291118,0.177847828226,9650.01771879,12544.7871258,0.0924300348552,0.111316559631,0.0135179616531,-0.0300714093402,0.00994266155278,sigmoid,12,32,152.516437054,1,235,1.55416538152e-08,0.00300906061168,12544.7871258,rms,minmax,ok,38,False,True,normal
3465,0.00393116304403,15841.2856726,0.180456108823,9017.50962274,12545.2503593,0.0852527227015,0.109574716411,-0.00991455799607,-0.0504533163422,0.0146477245614,sigmoid,34,32,125.682482004,1,255,5.1617322577e-08,0.00329326981901,12545.2503593,adam,minmax,ok,24,True,True,normal
9061,0.133768970525,15561.4791071,0.180725461399,9436.13910424,12546.248969,0.0855355935367,0.111395886718,-0.0197309747856,-0.0431546567464,0.0218508274531,sigmoid,32,32,131.124217033,1,300,6.11142289851e-08,0.00185141068066,12546.248969,rms,zscore,ok,29,False,True,normal
201,0.135281970104,15414.7690319,0.18262497811,9122.26913562,12547.0640397,0.0855947549382,0.112643566246,-0.0126932201556,-0.0423450284234,0.00297933801416,sigmoid,61,32,127.081575871,1,80,4.85627502581e-08,0.00871302469835,12547.0640397,adam,zscore,ok,186,True,True,glorot_uniform
9525,0.150912677339,15213.8060306,0.182371047756,9609.39800612,12547.0993029,0.0902611459485,0.112373923223,-0.00100057863606,-0.0322725618687,0.0137985789494,sigmoid,38,28,55.6567127705,1,65,4.69694155963e-08,0.00349660699996,12547.0993029,adam,zscore,ok,51,False,True,normal
6326,0.135851537741,15452.478626,0.179718739183,8842.21926513,12550.2616173,0.0817903676789,0.110777490579,-0.0053021601797,-0.0372244204805,0.0124013594876,sigmoid,37,33,80.610904932,1,290,7.23238833039e-08,0.00308242619973,12550.2616173,rms,zscore,ok,56,False,True,normal
10053,0.136170108492,15853.533672,0.184590454882,9171.45447718,12550.3101778,0.085367810276,0.112512387228,-0.000475239470035,-0.0317406588259,0.017719164515,sigmoid,41,28,120.69926405,1,285,4.78942136836e-08,0.00306868146482,12550.3101778,adam,zscore,ok,39,False,False,normal
3738,0.00395450050322,15626.2841221,0.180676043857,9442.43904212,12552.2828294,0.0892805270938,0.110445055461,-0.00325252685332,-0.0467990956438,0.0152216324676,sigmoid,41,30,108.232774973,1,220,2.30191179691e-08,0.00113912989171,12552.2828294,adam,minmax,ok,56,True,True,normal
3670,0.00405959995218,15672.1221746,0.17825220855,9351.60789556,12552.690625,0.0884574485671,0.109341894144,0.00431713190351,-0.0419769975288,0.0182650852389,sigmoid,31,19,94.5714049339,1,275,2.21228191156e-08,0.0037575457002,12552.690625,adam,minmax,ok,51,True,True,normal
10440,0.192150534926,15246.0579585,0.179955388232,9473.39582318,12552.8845512,0.0898184262067,0.111173734421,0.00288242426235,-0.032792851443,0.0184087003895,sigmoid,39,29,166.027899981,1,285,3.23103645036e-06,0.00132883328002,12552.8845512,adam,zscore,ok,55,False,True,normal
2072,0.150829112157,15386.8985025,0.18181181965,9497.09889342,12553.2547161,0.0886564611459,0.112481605623,-0.0033494630156,-0.0371523788352,0.0246376991977,sigmoid,39,27,201.201746941,1,275,1.98460826209e-07,0.000807156308623,12553.2547161,adam,zscore,ok,48,True,True,glorot_normal
4156,0.128027000048,15530.3563088,0.180667765098,8698.14198244,12553.5287192,0.0813967746315,0.110935571554,-0.00961676410727,-0.0415937604067,0.0152400327643,sigmoid,28,29,173.680011034,1,235,2.82284788839e-08,0.00131950628175,12553.5287192,adam,zscore,ok,45,True,True,lecun_uniform
4947,0.203857495411,15259.4388872,0.179228206951,9252.39584705,12553.9825814,0.0876614619124,0.110207864427,-0.00038857373187,-0.0334136296796,0.00697751844477,sigmoid,50,27,178.200839043,1,300,5.30133955138e-06,0.00373978927828,12553.9825814,adam,zscore,ok,78,False,True,normal
5834,0.141159273684,15581.9938459,0.177732451937,8674.98674671,12553.9872314,0.0797586616589,0.109282543514,-0.0181233270799,-0.047539590094,0.155559933803,sigmoid,36,31,240.141741991,1,300,1.31467033291e-07,0.00360614534695,12553.9872314,adam,zscore,ok,53,False,True,normal
3951,0.125271685558,15515.5136859,0.182793755824,9383.33690344,12554.3799263,0.0884067760231,0.113860493587,0.00421616169591,-0.0274863846368,0.0182798936059,sigmoid,18,32,151.140313864,1,275,1.27872355597e-08,0.0035519159076,12554.3799263,rms,zscore,ok,38,True,True,normal
2681,0.00438744294442,15694.4514101,0.180414951678,9318.56548457,12554.6830513,0.0876602375862,0.109187218543,9.89089732775e-05,-0.0464102097399,0.0145202694186,sigmoid,47,30,204.444335938,1,290,4.51981149751e-08,0.00100570957417,12554.6830513,adam,minmax,ok,53,True,True,normal
790,0.135067912163,15390.4442441,0.181402605086,8865.59490604,12555.546765,0.0836593416859,0.11118488072,-0.0114032831869,-0.0402531528219,0.00199328802313,sigmoid,54,37,151.778318167,1,75,1.72977713992e-07,0.00453241378863,12555.546765,adam,zscore,ok,239,True,True,lecun_uniform
3556,0.00400748043662,15698.808282,0.181444105257,9434.58226626,12555.8510872,0.0891057949251,0.111284977446,-0.00187463045352,-0.0424828383001,0.0127530870192,sigmoid,24,29,113.168274164,1,275,5.9190246253e-08,0.00471302275772,12555.8510872,adam,minmax,ok,34,True,True,normal
1651,0.133848557907,15784.9064768,0.184133750342,8864.30708596,12557.2077569,0.0833426763496,0.112815297395,-0.003091254586,-0.0334593867502,0.0167002734359,sigmoid,29,35,102.759544134,1,225,7.45528043501e-08,0.00180779156387,12557.2077569,adam,zscore,ok,24,True,False,glorot_normal
2215,0.00369265290094,15551.119485,0.179522652818,9210.87473863,12557.6870693,0.0852497240105,0.111911910688,-0.00886652277316,-0.0396219796241,0.0262409876632,sigmoid,19,31,328.696609974,1,230,1.60746636545e-08,0.00399052521829,12557.6870693,adam,minmax,ok,104,True,True,glorot_normal
6651,0.14853320925,15581.631246,0.18431281797,9560.31418437,12558.886763,0.0886620197174,0.112927038469,-0.00232526948229,-0.0367526933854,0.013543026598,sigmoid,31,31,199.163467169,1,285,8.69315484013e-08,0.00106671433362,12558.886763,adam,zscore,ok,63,False,False,normal
4701,0.00370918380899,15623.7284798,0.179683617242,9080.25473029,12559.3390316,0.0842746714104,0.109295740183,-0.00528006426001,-0.0446520047935,0.015734765082,sigmoid,32,26,175.065788984,1,250,2.02900176047e-08,0.00454240118916,12559.3390316,adam,minmax,ok,61,True,True,normal
1778,0.154620044274,15449.5633595,0.183505484201,9741.5659559,12559.7535663,0.0904487547039,0.113756151375,0.00154685347524,-0.031768782038,0.021284362829,sigmoid,51,26,231.05675602,1,255,2.00239521214e-07,0.00146023936957,12559.7535663,adam,zscore,ok,85,True,False,normal
600,0.147676628725,15339.278087,0.181868226329,9468.35127303,12560.5101509,0.0884757270927,0.112223175355,-0.00365139636067,-0.0371535596072,0.0037527949746,sigmoid,55,33,142.703276873,1,65,1.22544499793e-07,0.00319692514617,12560.5101509,adam,zscore,ok,177,True,True,zero
3336,0.00365369973304,15641.6284862,0.182375351419,9028.26604817,12560.8448841,0.0857415270047,0.110776694917,-0.00745324465354,-0.042579492963,0.0114819792869,sigmoid,19,25,143.761870146,1,250,1.3337662404e-08,0.00343090662781,12560.8448841,adam,minmax,ok,60,True,True,normal
3785,0.00409492660561,15428.3926313,0.176719555505,9769.78928486,12564.1873772,0.0925698978398,0.109725151345,0.00615408659779,-0.0369256914792,0.0152150978668,sigmoid,27,21,100.543906927,1,225,1.99743040064e-08,0.00221926017665,12564.1873772,adam,minmax,ok,33,False,True,normal
10187,0.142119777873,15890.6457046,0.186146633035,9477.34604659,12564.1999903,0.0885209202051,0.113782021885,-0.00519530746808,-0.0345324597964,0.0173367182717,sigmoid,35,29,183.097476006,1,295,6.86937308764e-08,0.0018976941443,12564.1999903,adam,zscore,ok,41,False,False,normal
5022,0.155811462631,15554.6611853,0.183063927658,9944.91483216,12564.5203042,0.0918944861581,0.113505318798,0.00223560329749,-0.0354114701442,0.00659181009179,sigmoid,36,22,147.787739992,1,300,6.39109405195e-08,0.00125095646021,12564.5203042,rms,zscore,ok,71,False,True,normal
3632,0.00417130650589,15677.4238849,0.180804528287,9572.63697455,12564.5319182,0.0900408502387,0.110404190542,0.00244513072459,-0.036676235073,0.0177964174409,sigmoid,8,18,117.056957006,1,255,1.29079381667e-08,0.00252260033133,12564.5319182,adam,minmax,ok,30,True,True,normal
9432,0.139943450311,15844.4813062,0.184169825149,9283.58826487,12565.4180183,0.0867660600075,0.112487179662,-0.00281050396482,-0.0336668343953,0.0180712719963,sigmoid,35,29,143.765532017,1,300,3.51192106739e-08,0.00215924550275,12565.4180183,adam,zscore,ok,43,False,False,normal
5070,0.151763353891,15746.4379361,0.185654889272,9690.21378662,12567.199108,0.090149800939,0.11346197412,0.00180255329278,-0.0307550383041,0.0239963059029,sigmoid,35,27,176.00739193,1,230,2.02053641872e-07,0.00209038923589,12567.199108,adam,zscore,ok,59,True,False,normal
2934,0.134361036788,15659.2357521,0.184466717432,8522.33252504,12567.2600449,0.0824440799508,0.114487032409,-0.00272299548061,-0.0338130341373,0.0509027430704,tanh,52,25,98.7870941162,1,250,2.67689476959e-08,0.00559299498176,12567.2600449,adam,zscore,ok,47,True,True,glorot_normal
5602,0.14375795131,15186.8962887,0.181464086714,9617.01117922,12567.7369656,0.0878343874937,0.113650915247,-0.00475449048719,-0.0286451967747,0.0100628982206,sigmoid,45,29,177.279896021,1,240,6.73487802921e-08,0.0036902676923,12567.7369656,rms,zscore,ok,57,False,True,normal
2122,0.00429097799084,15642.1779534,0.18066438383,9051.40332906,12568.0597474,0.0859591783138,0.109523384897,1.21914485864e-05,-0.0447057951478,0.0130127899605,sigmoid,37,28,279.814616919,1,285,7.50672700235e-08,0.00148674482294,12568.0597474,adam,minmax,ok,96,True,True,glorot_uniform
6952,0.140134270507,15907.0307378,0.185644923373,9249.89952725,12568.4619991,0.0857498770796,0.112686659559,-0.00542087844942,-0.0391525920722,0.0133116235718,sigmoid,30,31,228.845323801,1,285,5.52965246908e-08,0.00153688738475,12568.4619991,adam,zscore,ok,51,False,False,normal
5127,0.134555696381,15101.7071861,0.182513529826,10903.322117,12569.9181054,0.100521240477,0.11758195259,0.0120885750793,-0.0119930660386,0.00450785821912,sigmoid,28,29,103.839882135,1,230,2.82480120408e-08,0.00176892108698,12569.9181054,rms,zscore,ok,40,True,True,normal
839,0.130642736995,15744.0748063,0.18912017013,8837.34030668,12570.9782357,0.0838648843007,0.115560922595,0.00226125957199,-0.0266789682818,0.00101264823946,sigmoid,71,37,286.611244917,1,115,6.15654553158e-08,0.00881037405499,12570.9782357,adam,zscore,ok,237,True,False,glorot_uniform
6767,0.144422341638,15690.4928182,0.185644175723,9401.39803949,12571.6516593,0.0873758627296,0.113019268387,-0.00307641003703,-0.0367827163233,0.00986068181997,sigmoid,34,30,148.279138088,1,285,5.04942712417e-08,0.00127851692063,12571.6516593,adam,zscore,ok,51,False,False,normal
376,0.18640319344,15124.0498882,0.179075065098,9308.99048745,12571.917635,0.0877639426026,0.11104840238,-0.000640642916482,-0.0334027600692,0.00540203781156,sigmoid,86,36,175.734668016,1,80,2.97037367909e-06,0.0157238719677,12571.917635,adam,zscore,ok,200,True,True,zero
2728,0.149850673731,15417.327149,0.182332038818,9501.60056626,12572.1197887,0.0894011940852,0.112293661625,-0.0028283088007,-0.0362529079076,0.021258921095,sigmoid,50,28,94.9360690117,1,285,6.06596383174e-08,0.000915969108488,12572.1197887,adam,zscore,ok,30,True,True,normal
3461,0.00398782398637,15477.3842077,0.178569406984,9500.34122308,12574.0453285,0.0879264611817,0.109507850269,0.00714008850416,-0.0368445097274,0.0161531458298,sigmoid,25,29,122.485447884,1,240,5.25766218027e-08,0.00418605424321,12574.0453285,adam,minmax,ok,24,False,True,normal
3719,0.00372665310827,15720.4392001,0.180289735972,9322.66108503,12576.3721005,0.0862387110325,0.109172262135,-0.01244318222,-0.0463198456815,0.0197931311104,sigmoid,38,25,115.593858004,1,235,2.13408390771e-08,0.00538077266746,12576.3721005,adam,minmax,ok,36,True,True,normal
2027,0.144500566768,15466.3397043,0.182691319036,9510.42244483,12576.72219,0.0887733706458,0.113750799239,-0.000639326475463,-0.0323213610104,0.0105751456099,sigmoid,38,36,133.672317028,1,210,1.8515939372e-08,0.000997601853805,12576.72219,adam,zscore,ok,56,True,False,glorot_uniform
9116,0.176459723357,15207.4295268,0.181670815158,10445.6105495,12577.7203839,0.0953436041892,0.113476083749,0.0121169039937,-0.0261476807557,0.0118457347917,sigmoid,33,10,66.7914059162,1,285,3.54550235554e-08,0.00244302415572,12577.7203839,rms,zscore,ok,44,False,True,normal
3859,0.114062891137,15456.2456177,0.179299594711,8348.82461051,12577.7550582,0.0772750002763,0.110747015458,-0.0187953256643,-0.0462392256805,0.0202093863392,sigmoid,38,31,112.778323889,1,240,1.5450771227e-08,0.00627216113156,12577.7550582,adam,zscore,ok,44,True,True,normal
4624,0.00365300793286,15758.9724121,0.177451315665,9173.76989375,12578.1895699,0.0848908462543,0.108241011861,-0.00264491739717,-0.0475867263217,0.0146075019674,sigmoid,38,31,102.836997986,1,250,1.8047642493e-08,0.00179650132551,12578.1895699,adam,minmax,ok,37,True,True,normal
4751,0.128974802171,16208.9565614,0.187242575997,8778.62348184,12578.9469476,0.0832793329905,0.114892519727,0.000602131202143,-0.0286416512241,0.00674286080346,sigmoid,43,29,99.1925570965,1,285,1.0031901586e-08,0.00468096726968,12578.9469476,adam,zscore,ok,29,False,False,normal
6882,0.15070229166,15619.2179862,0.18556192724,9595.66664117,12578.9772525,0.0898796957715,0.113772463433,-0.00106663030069,-0.0351324372154,0.00828181700206,sigmoid,29,29,142.932653904,1,295,1.58345794902e-07,0.000905926429797,12578.9772525,adam,zscore,ok,45,False,False,normal
9048,0.139367787031,15179.5961114,0.180568303019,9112.46257587,12580.2648566,0.0861199901036,0.114279693759,-0.000680916503486,-0.028380063481,0.0141234985567,tanh,30,29,155.072820902,1,300,3.52530718923e-08,0.000374041205026,12580.2648566,adam,zscore,ok,41,False,True,normal
774,0.145837003032,15118.4445079,0.183447125862,9482.05814346,12581.326671,0.0898337385069,0.114353483057,-0.000408963948445,-0.0307805836377,0.00115957260419,sigmoid,58,32,101.999257088,1,50,4.20074836371e-08,0.00379879792288,12581.326671,adam,zscore,ok,246,True,True,glorot_uniform
10292,0.133660770794,15427.7964402,0.182111222084,9669.01130124,12581.6508216,0.0902543067595,0.115487539497,0.00240729850735,-0.025274513197,0.015929909654,sigmoid,39,30,131.108436823,1,300,4.07269681281e-08,0.00256587450818,12581.6508216,rms,zscore,ok,34,False,True,glorot_uniform
1764,0.151594304238,15360.3325551,0.181899900947,9634.81050198,12581.7012273,0.0898966266434,0.112837410007,-0.00438495297791,-0.0370956790591,0.0116747840541,sigmoid,43,27,243.190404177,1,245,8.74204755163e-08,0.000881943474955,12581.7012273,adam,zscore,ok,88,True,True,normal
3046,0.137405428543,15496.299395,0.181872664917,9230.41662556,12581.7548508,0.085074226761,0.111366101677,-0.00370325899891,-0.0367056826937,0.0200424009796,sigmoid,37,28,106.231252909,1,240,1.32778575986e-08,0.00299001296617,12581.7548508,rms,zscore,ok,39,True,True,normal
10093,0.148421403566,15321.4695491,0.180320511095,9540.09284032,12582.0887076,0.0883060408006,0.111679832134,-0.00397618964679,-0.037591850503,0.0113462152816,sigmoid,35,29,53.7188978195,1,95,2.39470067092e-08,0.00188556381553,12582.0887076,adam,zscore,ok,50,False,True,normal
1012,0.124726526736,15429.2523898,0.181545548771,8908.26241179,12583.360205,0.0830022811328,0.112386867893,-0.0149864175644,-0.0413914044935,0.00296365515311,sigmoid,80,30,144.591027975,1,105,3.30609838289e-08,0.00898287898541,12583.360205,adam,zscore,ok,217,True,True,glorot_uniform
