,DropoutProp,activationFunction,batchSize,earlyStopping,epochSize,exec_time,hiddenLayers,hiddenNodes,indexID,l1Penalty,learningRate,noFillZero,optimizer,standardizationType,stationIDs,test_mape,test_rmse,timeWindow,train_mape,train_rmse,useHoliday,useWeekday,val_mape,val_rmse,weightInit
1383,0.001,relu,85,True,15,163.086632967,2,80,1383,1e-06,0.001,True,adam,zscore,13,0.205424421111,17009.5661939,168,0.116130875036,12145.5349433,True,True,0.138968094425,15157.4670776,lecun_uniform
1374,0.001,relu,76,True,15,174.234052896,2,80,1374,1e-06,0.001,True,adam,zscore,13,0.204540261279,17020.88456,168,0.113679339553,11951.1169713,True,True,0.137769660425,15199.2606426,lecun_uniform
1346,0.001,relu,48,True,15,174.224001884,2,80,1346,1e-06,0.001,True,adam,zscore,13,0.199608525862,16891.0756915,168,0.109635877146,11664.102547,True,True,0.13542828387,15211.8990856,lecun_uniform
1360,0.001,relu,62,True,15,179.150729895,2,80,1360,1e-06,0.001,True,adam,zscore,13,0.201496462315,16994.4408864,168,0.110015490826,11701.0765129,True,True,0.136246971526,15219.8208055,lecun_uniform
737,0.2409,relu,1,True,15,1034.50265312,2,80,737,1e-06,0.001,True,adam,zscore,13,0.19815800725,16968.6400487,168,0.105996612531,11759.7283993,True,True,0.129687719059,15222.791301,lecun_uniform
1352,0.001,relu,54,True,15,196.302282095,2,80,1352,1e-06,0.001,True,adam,zscore,13,0.200100049285,16904.0997378,168,0.108893472099,11569.5754941,True,True,0.13521003201,15230.7596428,lecun_uniform
356,0.001,relu,1,True,15,5577.31600785,8,80,356,1e-06,0.001,True,adam,zscore,13,0.202286988106,17058.9675567,168,0.117438013774,12828.9635923,True,True,0.136316365408,15232.2792848,lecun_uniform
1351,0.001,relu,53,True,15,181.250899076,2,80,1351,1e-06,0.001,True,adam,zscore,13,0.199855535398,16897.2733889,168,0.108915107753,11576.0339023,True,True,0.13568190813,15253.3500989,lecun_uniform
728,0.2112,relu,1,True,15,1188.67240191,2,80,728,1e-06,0.001,True,adam,zscore,13,0.203668978031,17003.9435141,168,0.113208827815,12015.8372302,True,True,0.132427610922,15255.6221147,lecun_uniform
1341,0.001,relu,43,True,15,176.392889977,2,80,1341,1e-06,0.001,True,adam,zscore,13,0.199474751611,16880.3877816,168,0.110064242573,11719.6336307,True,True,0.135842538314,15271.7364486,lecun_uniform
1350,0.001,relu,52,True,15,170.494732141,2,80,1350,1e-06,0.001,True,adam,zscore,13,0.200231024406,16967.7485442,168,0.107811216232,11514.117821,True,True,0.134981198693,15273.932923,lecun_uniform
407,0.001,relu,1,True,15,1052.89496112,2,80,407,0.0014,0.001,True,adam,zscore,13,0.20469343485,17145.8029003,168,0.116232311312,12582.4720581,True,True,0.135319255107,15278.1671954,lecun_uniform
1382,0.001,relu,84,True,15,180.064250946,2,80,1382,1e-06,0.001,True,adam,zscore,13,0.205096032899,17054.7407758,168,0.11565861461,12124.1755272,True,True,0.139472726521,15289.1118091,lecun_uniform
757,0.3069,relu,1,True,15,1264.04774594,2,80,757,1e-06,0.001,True,adam,zscore,13,0.200994276241,17318.6623806,168,0.111946342327,12249.5758839,True,True,0.132443990379,15316.9420111,lecun_uniform
720,0.1848,relu,1,True,15,1106.1631608,2,80,720,1e-06,0.001,True,adam,zscore,13,0.200940585825,17214.6635915,168,0.109698704573,12041.1883911,True,True,0.132388986053,15325.4285767,lecun_uniform
743,0.2607,relu,1,True,15,803.217113972,2,80,743,1e-06,0.001,True,adam,zscore,13,0.199679169274,16890.7483819,168,0.110336604953,12209.174926,True,True,0.133583329276,15346.4368403,lecun_uniform
1391,0.001,relu,93,True,15,163.011331797,2,80,1391,1e-06,0.001,True,adam,zscore,13,0.20722571627,17250.190283,168,0.117929414058,12317.9542007,True,True,0.140547017888,15367.2414499,lecun_uniform
1392,0.001,relu,94,True,15,172.547739029,2,80,1392,1e-06,0.001,True,adam,zscore,13,0.207437820576,17276.0505874,168,0.117557289528,12290.5986196,True,True,0.140581695303,15370.9266087,lecun_uniform
1393,0.001,relu,95,True,15,169.840862036,2,80,1393,1e-06,0.001,True,adam,zscore,13,0.207379580322,17287.8697944,168,0.118311520028,12337.5170617,True,True,0.140768440054,15371.5627435,lecun_uniform
1389,0.001,relu,91,True,15,171.813894033,2,80,1389,1e-06,0.001,True,adam,zscore,13,0.207565433741,17304.7006458,168,0.118013885886,12317.1085634,True,True,0.140559969177,15371.8204769,lecun_uniform
726,0.2046,relu,1,True,15,1033.11291099,2,80,726,1e-06,0.001,True,adam,zscore,13,0.20051941962,17012.8954971,168,0.108388687245,11901.7182169,True,True,0.132396184139,15376.1460714,lecun_uniform
1378,0.001,relu,80,True,15,206.982356071,2,80,1378,1e-06,0.001,True,adam,zscore,13,0.205568402844,17239.2171697,168,0.114625016943,12084.85174,True,True,0.139119402837,15395.488534,lecun_uniform
390,0.001,relu,1,True,15,1394.67954516,2,80,390,0.000833333333333,0.001,True,adam,zscore,13,0.208354519641,17365.1799188,168,0.117833587759,12805.7790692,True,True,0.136839505276,15396.776795,lecun_uniform
246,0.001,relu,1,True,15,3059.87157702,2,249,246,1e-06,0.001,True,adam,zscore,13,0.201566635667,17267.0691304,168,0.1147542481,12582.6283615,True,True,0.135746488728,15400.9989603,lecun_uniform
740,0.2508,relu,1,True,15,1038.66981983,2,80,740,1e-06,0.001,True,adam,zscore,13,0.197558760128,16979.5225985,168,0.108099207378,11969.2498193,True,True,0.130632610503,15404.6488899,lecun_uniform
314,0.001,relu,1,True,15,3728.9040451,2,317,314,1e-06,0.001,True,adam,zscore,13,0.203591922935,17384.7018145,168,0.119622221146,12988.2390122,True,True,0.140068764797,15406.4797414,lecun_uniform
353,0.001,relu,1,True,15,3240.71182799,5,80,353,1e-06,0.001,True,adam,zscore,13,0.197802700714,17116.8672179,168,0.108261729854,11993.2030609,True,True,0.131423531301,15416.3136496,lecun_uniform
1348,0.001,relu,50,True,15,170.636298895,2,80,1348,1e-06,0.001,True,adam,zscore,13,0.200669443508,17032.7875335,168,0.110155337372,11774.5057693,True,True,0.136774990618,15419.7494991,lecun_uniform
741,0.2541,relu,1,True,15,1107.25468802,2,80,741,1e-06,0.001,True,adam,zscore,13,0.198887661307,17043.6734927,168,0.107448058776,11854.3748652,True,True,0.131515624412,15419.7516909,lecun_uniform
387,0.001,relu,1,True,15,1112.86069202,2,80,387,0.000733333333333,0.001,True,adam,zscore,13,0.207766703493,17364.8032536,168,0.119248143019,12791.3078973,True,True,0.137399271903,15438.525853,lecun_uniform
717,0.1749,relu,1,True,15,955.934031963,2,80,717,1e-06,0.001,True,adam,zscore,13,0.202992211569,17289.546043,168,0.111649429888,12239.9324447,True,True,0.133359844305,15439.9548279,lecun_uniform
1394,0.001,relu,96,True,15,173.805809021,2,80,1394,1e-06,0.001,True,adam,zscore,13,0.208138440776,17388.6439824,168,0.118263441402,12349.6011271,True,True,0.141145312419,15467.8064063,lecun_uniform
1385,0.001,relu,87,True,15,179.726125002,2,80,1385,1e-06,0.001,True,adam,zscore,13,0.205966566986,17287.58516,168,0.116147484982,12215.0380658,True,True,0.140037313853,15486.910139,lecun_uniform
750,0.2838,relu,1,True,15,1044.22387099,2,80,750,1e-06,0.001,True,adam,zscore,13,0.200676220016,17362.325968,168,0.109180802101,12127.8864936,True,True,0.131781731338,15515.882647,lecun_uniform
13,0.001,relu,1,True,15,810.584242105,2,16,13,1e-06,0.001,True,adam,zscore,13,0.200094138097,17580.3661653,168,0.109760665411,12282.9169969,True,True,0.130994273967,15529.7836391,lecun_uniform
328,0.001,relu,1,True,15,3259.7266221,2,331,328,1e-06,0.001,True,adam,zscore,13,0.206305087299,17399.6729309,168,0.122284796339,12836.9979121,True,True,0.139374054669,15536.3641148,lecun_uniform
1398,0.001,relu,100,True,15,256.658830881,2,80,1398,1e-06,0.001,True,adam,zscore,13,0.208962575375,17441.0065518,168,0.120413231053,12555.5095204,True,True,0.142343235597,15552.7556949,lecun_uniform
1384,0.001,relu,86,True,15,176.927702904,2,80,1384,1e-06,0.001,True,adam,zscore,13,0.206454352903,17443.8580321,168,0.114373521963,12093.7540532,True,True,0.140094631296,15594.4377235,lecun_uniform
1388,0.001,relu,90,True,15,183.500499964,2,80,1388,1e-06,0.001,True,adam,zscore,13,0.207864895507,17454.4414916,168,0.117330739164,12320.8394109,True,True,0.141514805457,15598.9332171,lecun_uniform
1395,0.001,relu,97,True,15,169.963132143,2,80,1395,1e-06,0.001,True,adam,zscore,13,0.208673117521,17458.5471689,168,0.11997753149,12547.1335824,True,True,0.142558841198,15622.0268385,lecun_uniform
1387,0.001,relu,89,True,15,176.516312838,2,80,1387,1e-06,0.001,True,adam,zscore,13,0.211297397888,17582.9604441,168,0.125022393762,12952.6829741,True,True,0.143510367298,15649.4905306,lecun_uniform
772,0.3564,relu,1,True,15,1119.60662293,2,80,772,1e-06,0.001,True,adam,zscore,13,0.204893388474,17319.7725013,168,0.116627059162,12584.3497633,True,True,0.1362657438,15698.7047833,lecun_uniform
354,0.001,relu,1,True,15,3562.70883512,6,80,354,1e-06,0.001,True,adam,zscore,13,0.203790443586,17737.1521066,168,0.111432957708,12473.0656048,True,True,0.135754045127,15704.7520717,lecun_uniform
722,0.1914,relu,1,True,15,1178.49628997,2,80,722,1e-06,0.001,True,adam,zscore,13,0.203351524829,17684.7006821,168,0.112125219378,12628.5117412,True,True,0.133748238588,15733.4897862,lecun_uniform
1397,0.001,relu,99,True,15,161.369588137,2,80,1397,1e-06,0.001,True,adam,zscore,13,0.209634922488,17616.8101844,168,0.119928173547,12532.6317141,True,True,0.143086410958,15734.0449454,lecun_uniform
1390,0.001,relu,92,True,15,162.29847312,2,80,1390,1e-06,0.001,True,adam,zscore,13,0.207564065886,17548.0883622,168,0.117157662938,12356.4229585,True,True,0.141469588947,15757.10411,lecun_uniform
752,0.2904,relu,1,True,15,1686.06517911,2,80,752,1e-06,0.001,True,adam,zscore,13,0.205023983184,17702.0990023,168,0.115379912011,12659.5111629,True,True,0.135355520785,15771.657541,lecun_uniform
756,0.3036,relu,1,True,15,1203.92116404,2,80,756,1e-06,0.001,True,adam,zscore,13,0.19976271306,17310.6096288,168,0.109258001183,12137.172576,True,True,0.132762897808,15777.5038491,lecun_uniform
389,0.001,relu,1,True,15,1184.21741199,2,80,389,0.0008,0.001,True,adam,zscore,13,0.209712866758,17659.2168902,168,0.118044481611,12853.47711,True,True,0.13926799087,15785.2886177,lecun_uniform
406,0.001,relu,1,True,15,1619.88886189,2,80,406,0.00136666666667,0.001,True,adam,zscore,13,0.211475580663,17660.9914251,168,0.122457328047,13137.8686873,True,True,0.140081537819,15792.7628686,lecun_uniform
302,0.001,relu,1,True,15,3589.92946601,2,305,302,1e-06,0.001,True,adam,zscore,13,0.20313781951,17569.3479529,168,0.118297889164,12863.1021196,True,True,0.140402158404,15797.3292745,lecun_uniform
715,0.1683,relu,1,True,15,1098.48722792,2,80,715,1e-06,0.001,True,adam,zscore,13,0.199634133803,17322.3627084,168,0.107245316031,12020.4168287,True,True,0.132737266371,15819.6120318,lecun_uniform
335,0.001,relu,1,True,15,4758.41136503,2,338,335,1e-06,0.001,True,adam,zscore,13,0.203397686672,17775.9921678,168,0.109034984904,12642.7223512,True,True,0.137025340943,15885.3285883,lecun_uniform
337,0.001,relu,1,True,15,3024.4096539,2,340,337,1e-06,0.001,True,adam,zscore,13,0.208430795982,17746.2723989,168,0.124745840799,13309.6135604,True,True,0.142687918438,15896.1158255,lecun_uniform
403,0.001,relu,1,True,15,1693.84331298,2,80,403,0.00126666666667,0.001,True,adam,zscore,13,0.212266510925,17747.790426,168,0.12615031528,13358.4848614,True,True,0.143209843627,15907.8123589,lecun_uniform
394,0.001,relu,1,True,15,1404.40801907,2,80,394,0.000966666666667,0.001,True,adam,zscore,13,0.218297795813,17771.7134552,168,0.131072412928,13569.4919507,True,True,0.146504847108,15909.4742538,lecun_uniform
295,0.001,relu,1,True,15,3936.14814615,2,298,295,1e-06,0.001,True,adam,zscore,13,0.209737496957,18279.2572665,168,0.117375847362,12727.0165237,True,True,0.139786460168,15922.0849309,lecun_uniform
380,0.001,relu,1,True,15,1382.49727798,2,80,380,0.0005,0.001,True,adam,zscore,13,0.210261662888,17712.5434648,168,0.123806214084,13268.3846961,True,True,0.142703450504,15925.3007077,lecun_uniform
225,0.001,relu,1,True,15,2312.30954099,2,228,225,1e-06,0.001,True,adam,zscore,13,0.206412614429,17214.0162665,168,0.125786941462,14111.274491,True,True,0.146943859293,15937.6262732,lecun_uniform
382,0.001,relu,1,True,15,1026.36135411,2,80,382,0.000566666666667,0.001,True,adam,zscore,13,0.206485212017,17568.9710788,168,0.114917785204,12602.0978714,True,True,0.137126823496,15945.2977928,lecun_uniform
732,0.2244,relu,1,True,15,1637.75373507,2,80,732,1e-06,0.001,True,adam,zscore,13,0.201974252569,17412.7675819,168,0.110661000775,12165.0231937,True,True,0.135532658258,15977.1349561,lecun_uniform
395,0.001,relu,1,True,15,1340.08658409,2,80,395,0.001,0.001,True,adam,zscore,13,0.20930611955,17696.6758657,168,0.120239297779,13058.664291,True,True,0.140824266563,16022.6860365,lecun_uniform
355,0.001,relu,1,True,15,3230.22921586,7,80,355,1e-06,0.001,True,adam,zscore,13,0.202532032705,17963.5121244,168,0.113293688293,12821.7058291,True,True,0.135627092275,16039.4156732,lecun_uniform
399,0.001,relu,1,True,15,1074.51721787,2,80,399,0.00113333333333,0.001,True,adam,zscore,13,0.210192135689,17836.2023651,168,0.120366600789,13159.1041568,True,True,0.140739607738,16055.2525378,lecun_uniform
733,0.2277,relu,1,True,15,1029.445889,2,80,733,1e-06,0.001,True,adam,zscore,13,0.200542261713,17637.5701217,168,0.106415060029,12022.9498905,True,True,0.133716475098,16056.2470914,lecun_uniform
762,0.3234,relu,1,True,15,1385.18029785,2,80,762,1e-06,0.001,True,adam,zscore,13,0.204337478185,17920.1416145,168,0.113026530191,12590.8320802,True,True,0.135001323742,16084.8107589,lecun_uniform
391,0.001,relu,1,True,15,1053.47701216,2,80,391,0.000866666666667,0.001,True,adam,zscore,13,0.211822793798,18051.0563103,168,0.122181243876,13362.6937066,True,True,0.140264655905,16098.5937146,lecun_uniform
734,0.231,relu,1,True,15,1386.60148501,2,80,734,1e-06,0.001,True,adam,zscore,13,0.204828019111,17844.0636688,168,0.112366620703,12445.3418699,True,True,0.135380654428,16108.6512497,lecun_uniform
763,0.3267,relu,1,True,15,1106.25469398,2,80,763,1e-06,0.001,True,adam,zscore,13,0.203809601122,17934.9050493,168,0.113383962619,12736.0853004,True,True,0.134456124974,16125.1169802,lecun_uniform
398,0.001,relu,1,True,15,1092.25360203,2,80,398,0.0011,0.001,True,adam,zscore,13,0.210900815666,17913.6281715,168,0.12185500827,13239.0090792,True,True,0.140680326267,16127.5839185,lecun_uniform
781,0.3861,relu,1,True,15,1190.807091,2,80,781,1e-06,0.001,True,adam,zscore,13,0.208520643637,17975.4111162,168,0.121833666132,13341.2591249,True,True,0.139521062159,16137.7465741,lecun_uniform
396,0.001,relu,1,True,15,1022.98181701,2,80,396,0.00103333333333,0.001,True,adam,zscore,13,0.211708914339,17950.3315541,168,0.123102618171,13399.1960072,True,True,0.141259416685,16164.4121391,lecun_uniform
393,0.001,relu,1,True,15,1066.43485594,2,80,393,0.000933333333333,0.001,True,adam,zscore,13,0.211971066005,17863.8187102,168,0.122021524211,13212.7437751,True,True,0.142230129035,16185.9819869,lecun_uniform
753,0.2937,relu,1,True,15,1146.02636385,2,80,753,1e-06,0.001,True,adam,zscore,13,0.20241450406,17688.6688584,168,0.112398549918,12666.087946,True,True,0.135863272621,16214.1360193,lecun_uniform
793,0.4257,relu,1,True,15,1113.5450151,2,80,793,1e-06,0.001,True,adam,zscore,13,0.20818095849,17886.4663954,168,0.120210042939,13264.4836595,True,True,0.139369363675,16223.7021399,lecun_uniform
401,0.001,relu,1,True,15,1058.75883102,2,80,401,0.0012,0.001,True,adam,zscore,13,0.213459506616,18024.2774346,168,0.123987694681,13424.2932223,True,True,0.141989801274,16239.4805129,lecun_uniform
272,0.001,relu,1,True,15,3776.90761614,2,275,272,1e-06,0.001,True,adam,zscore,13,0.203949883866,17865.1919832,168,0.113411190946,12441.8013606,True,True,0.137252781637,16292.50211,lecun_uniform
422,0.001,relu,1,True,15,1233.33505392,2,80,422,0.0019,0.001,True,adam,zscore,13,0.213822303236,18012.2747475,168,0.124112082986,13387.9518621,True,True,0.143540263381,16296.5308012,lecun_uniform
405,0.001,relu,1,True,15,1247.72197104,2,80,405,0.00133333333333,0.001,True,adam,zscore,13,0.21451523275,18210.2746894,168,0.126533762013,13576.0130761,True,True,0.143726483176,16396.5407759,lecun_uniform
410,0.001,relu,1,True,15,1144.08397508,2,80,410,0.0015,0.001,True,adam,zscore,13,0.215099041913,17857.6423693,168,0.12850180446,13623.0008574,True,True,0.147276819946,16414.0301306,lecun_uniform
428,0.001,relu,1,True,15,1570.58697796,2,80,428,0.0021,0.001,True,adam,zscore,13,0.212765556965,18241.4725333,168,0.126646124731,13658.291691,True,True,0.142660479565,16414.2065963,lecun_uniform
742,0.2574,relu,1,True,15,1646.57809401,2,80,742,1e-06,0.001,True,adam,zscore,13,0.203947404299,17813.6627312,168,0.11489490893,12837.7735614,True,True,0.136381676857,16417.1969559,lecun_uniform
727,0.2079,relu,1,True,15,1120.97836781,2,80,727,1e-06,0.001,True,adam,zscore,13,0.204449342317,17856.9878294,168,0.111190812096,12367.2101334,True,True,0.138885340135,16434.8584419,lecun_uniform
768,0.3432,relu,1,True,15,1021.48850799,2,80,768,1e-06,0.001,True,adam,zscore,13,0.209607139548,17964.4184037,168,0.124720642036,13360.7033652,True,True,0.14236486558,16450.7567445,lecun_uniform
766,0.3366,relu,1,True,15,1240.63160205,2,80,766,1e-06,0.001,True,adam,zscore,13,0.202930965774,17946.8040588,168,0.114645505868,12933.27401,True,True,0.136811219167,16457.3302613,lecun_uniform
414,0.001,relu,1,True,15,1128.43881583,2,80,414,0.00163333333333,0.001,True,adam,zscore,13,0.215491026274,18159.782348,168,0.125466791734,13523.7514626,True,True,0.145587675492,16470.4215957,lecun_uniform
415,0.001,relu,1,True,15,1071.51964998,2,80,415,0.00166666666667,0.001,True,adam,zscore,13,0.213660997384,18297.5645653,168,0.124077357927,13641.1074174,True,True,0.144715841997,16488.8970297,lecun_uniform
392,0.001,relu,1,True,15,1224.25567102,2,80,392,0.0009,0.001,True,adam,zscore,13,0.217353809344,18188.329072,168,0.128268575653,13816.2145874,True,True,0.149724963177,16490.9469775,lecun_uniform
412,0.001,relu,1,True,15,1035.83756709,2,80,412,0.00156666666667,0.001,True,adam,zscore,13,0.215464799421,18295.1193052,168,0.125525288298,13717.2126746,True,True,0.145746554741,16493.6723963,lecun_uniform
736,0.2376,relu,1,True,15,1041.6576488,2,80,736,1e-06,0.001,True,adam,zscore,13,0.204440521741,17954.0836985,168,0.112834345058,12720.3366833,True,True,0.135501721977,16509.1233067,lecun_uniform
188,0.001,relu,1,True,15,2667.30711079,2,191,188,1e-06,0.001,True,adam,zscore,13,0.205254470234,18148.9790164,168,0.117489029379,12851.1113023,True,True,0.142580474392,16533.2327745,lecun_uniform
402,0.001,relu,1,True,15,1166.66683698,2,80,402,0.00123333333333,0.001,True,adam,zscore,13,1780516.50757,3.57791058399e+12,168,0.125993042635,13487.1929173,True,True,0.143497397666,16539.4156587,lecun_uniform
755,0.3003,relu,1,True,15,1029.12711906,2,80,755,1e-06,0.001,True,adam,zscore,13,0.205444305413,17786.0151258,168,0.116612913108,12983.2863183,True,True,0.139163816036,16556.8547551,lecun_uniform
404,0.001,relu,1,True,15,1057.12719989,2,80,404,0.0013,0.001,True,adam,zscore,13,0.216882589516,18334.9484247,168,0.128095737685,13703.3594559,True,True,0.145441365184,16570.9249433,lecun_uniform
745,0.2673,relu,1,True,15,1131.09404111,2,80,745,1e-06,0.001,True,adam,zscore,13,0.204553822288,18110.1018942,168,0.114146449634,12963.4166528,True,True,0.137531382087,16580.4372853,lecun_uniform
749,0.2805,relu,1,True,15,1519.07049322,2,80,749,1e-06,0.001,True,adam,zscore,13,0.206685026357,18013.1853266,168,0.113880519144,12639.0881587,True,True,0.136476130198,16598.4777519,lecun_uniform
744,0.264,relu,1,True,15,980.535409927,2,80,744,1e-06,0.001,True,adam,zscore,13,0.204305456536,17989.2150051,168,0.112620603392,12733.9352702,True,True,0.13647168756,16608.2122351,lecun_uniform
